Source,Time Since Burst (days),Flux (mJy),Error (mJy),Type,Redshift,Year,is_limit,In the paper
GRB 140713A,47.12333333,0.27,0.05,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,49.0175,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,50.09333333,0.32,0.08,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,51.02291667,0.18,0.04,Detection,Unknown,2014,FALSE,FALSE
GRB 140713A,54.05333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,56.08125,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,59.10333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,63.02333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,66.00083333,0.09,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,72.07333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140713A,80.93083333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,3.323333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,4.443333333,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,6.403333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,7.533333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,11.36333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140801A,13.37333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140817A,1.093333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140817A,3.063333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140817A,5.223333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140817A,7.066666667,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140817A,10.07333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140824A,0.111666667,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140824A,3.223333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140824A,7.313333333,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140824A,10.22333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140907A,0.363333333,0.33,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140907A,1.583333333,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140907A,3.463333333,0.33,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140907A,7.403333333,0.27,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140907A,10.41333333,0.24,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140930B,0.042666667,0.24,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140930B,1.223333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140930B,3.193333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140930B,7.233333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 140930B,10.20333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,0.371666667,0.18,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,1.563333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,3.425833333,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,4.509166667,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,7.493333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141005A,10.45333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141026A,0.043666667,0.18,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,0.903333333,0.12,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,2.853333333,0.12,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,6.993333333,0.12,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,8.863333333,0.09,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,9.883333333,0.09,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,13.92333333,0.45,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141026A,18.93333333,0.12,0,Non-Detection,3.35,2014,TRUE,FALSE
GRB 141031B,0.092083333,0.21,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141031B,1.293333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141031B,3.173333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141031B,8.233333333,1.29,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141031B,10.19333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141109B,0.043666667,0.42,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,1.113333333,0.27,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,3.060416667,0.75,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,3.243333333,0.18,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,5.233333333,0.57,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,6.187916667,0.33,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,7.163333333,0.21,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141109B,11.15333333,0.15,0,Non-Detection,2.993,2014,TRUE,FALSE
GRB 141121A,0.045666667,0.54,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,0.973333333,0.18,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,3.093333333,0.37,0.07,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,4.893333333,0.36,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,6.963333333,0.32,0.06,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,8.073333333,0.36,0.06,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,9.053333333,0.31,0.07,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,10.96583333,0.09,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,11.92333333,0.37,0.06,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,13.05333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,14.93333333,0.09,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,15.90333333,0.23,0.04,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,17.04333333,0.3,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,17.92333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,19.90333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,22.03875,0.15,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,23.94333333,0.15,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,28.90333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,32.91333333,0.15,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,38.86333333,0.23,0.05,Detection,1.47,2014,FALSE,FALSE
GRB 141121A,45.87333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,56.79333333,0.12,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141121A,62.88333333,0.15,0,Non-Detection,1.47,2014,TRUE,FALSE
GRB 141130A,0.281666667,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141130A,3.433333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141130A,7.483333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141130A,10.38333333,0.15,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141212A,0.191666667,0.33,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212A,1.303333333,0.12,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212A,3.313333333,0.12,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212A,7.263333333,0.12,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212A,11.28333333,0.12,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212A,25.25416667,0.12,0,Non-Detection,0.596,2014,TRUE,FALSE
GRB 141212B,0.042666667,0.24,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141212B,0.903333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141212B,2.983333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141212B,6.903333333,0.09,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141212B,10.97333333,0.12,0,Non-Detection,Unknown,2014,TRUE,FALSE
GRB 141220A,0.042666667,0.15,0,Non-Detection,1.3195,2014,TRUE,FALSE
GRB 141220A,1.113333333,0.12,0,Non-Detection,1.3195,2014,TRUE,FALSE
GRB 141220A,3.093333333,0.12,0,Non-Detection,1.3195,2014,TRUE,FALSE
GRB 141220A,7.973333333,0.12,0,Non-Detection,1.3195,2014,TRUE,FALSE
GRB 141220A,10.11333333,0.12,0,Non-Detection,1.3195,2014,TRUE,FALSE
GRB 141225A,0.043666667,0.45,0,Non-Detection,0.915,2014,TRUE,FALSE
GRB 141225A,2.083333333,0.15,0,Non-Detection,0.915,2014,TRUE,FALSE
GRB 141225A,3.083333333,0.12,0,Non-Detection,0.915,2014,TRUE,FALSE
GRB 141225A,8.153333333,0.15,0,Non-Detection,0.915,2014,TRUE,FALSE
GRB 141225A,10.10333333,0.12,0,Non-Detection,0.915,2014,TRUE,FALSE
GRB 150101A,0.141666667,0.24,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150101A,1.253333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150101A,3.253333333,0.33,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150101A,7.383333333,0.18,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150101A,10.39333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150101A,12.38333333,0.24,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150110B,0.582916667,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150110B,3.623333333,0.41,0.07,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,4.59,0.31,0.08,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,5.573333333,0.53,0.06,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,6.603333333,0.16,0.03,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,7.603333333,0.25,0.04,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,8.583333333,0.26,0.05,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,9.509583333,0.29,0.06,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,10.62333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150110B,11.57333333,0.21,0.04,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,14.60333333,0.46,0.06,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,18.59333333,0.36,0.05,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,26.45333333,0.29,0.04,Detection,Unknown,2015,FALSE,FALSE
GRB 150110B,28.56333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150110B,87.27333333,0.18,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150110B,94.38333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150120A,0.391666667,0.21,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,1.653333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,2.623333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,4.513333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,5.613333333,0.15,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,6.623333333,0.15,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,7.633333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,11.63333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150120A,16.59333333,0.12,0,Non-Detection,0.46,2015,TRUE,FALSE
GRB 150211A,1.683333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150211A,2.793333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150211A,4.813333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150211A,11.68291667,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150212A,0.893333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150212A,2.003333333,0.18,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150212A,4.023333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150212A,11.98333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150213B,0.181666667,0.42,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150213B,1.413333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150213B,3.273333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150213B,10.32333333,0.09,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150302A,10.73333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150309A,0.161666667,0.3,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150309A,1.263333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150309A,3.363333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150309A,10.23333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150314A,0.491666667,0.21,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,1.613333333,0.12,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,2.723333333,0.09,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,3.653333333,0.09,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,4.583333333,0.12,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,5.733333333,0.12,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150314A,6.583333333,0.12,0,Non-Detection,1.758,2015,TRUE,FALSE
GRB 150317A,0.541666667,0.18,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150317A,1.773333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150317A,3.773333333,0.27,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150317A,9.753333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323A,0.593333333,0.15,0,Non-Detection,0.593,2015,TRUE,FALSE
GRB 150323A,2.643333333,0.12,0,Non-Detection,0.593,2015,TRUE,FALSE
GRB 150323A,3.643333333,0.12,0,Non-Detection,0.593,2015,TRUE,FALSE
GRB 150323A,10.64333333,0.12,0,Non-Detection,0.593,2015,TRUE,FALSE
GRB 150323C,0.141666667,0.36,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323C,2.383333333,0.75,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323C,3.403333333,0.12,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323C,4.233333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323C,10.23333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150323C,12.29333333,0.15,0,Non-Detection,Unknown,2015,TRUE,FALSE
GRB 150413A,0.253333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,1.284583333,0.21,0.05,Detection,3.139,2015,FALSE,FALSE
GRB 150413A,2.303333333,0.23,0.05,Detection,3.139,2015,FALSE,FALSE
GRB 150413A,3.453333333,0.2,0.04,Detection,3.139,2015,FALSE,FALSE
GRB 150413A,4.309166667,0.19,0.05,Detection,3.139,2015,FALSE,FALSE
GRB 150413A,5.453333333,0.09,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,6.393333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,7.463333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,8.283333333,0.15,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,9.353333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,10.45333333,0.09,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,12.39333333,0.33,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,13.26333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,16.41333333,0.09,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,19.25333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,20.24333333,0.18,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 150413A,26.41333333,0.12,0,Non-Detection,3.139,2015,TRUE,FALSE
GRB 160131A,26.85710525,0.18,0,Non-Detection,0.972,2016,TRUE,FALSE
GRB 160227A,13.3628695,0.102,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160227A,8.28302175,0.114,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160227A,4.4243255,0.177,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160227A,68.33112942,0.105,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160227A,115.1356132,0.099,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160227A,118.1035247,0.183,0,Non-Detection,2.38,2016,TRUE,FALSE
GRB 160313A,7.009094,0.174,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160313A,9.92056975,0.111,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160313A,0.866883333,0.066,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160313A,2.8922485,0.093,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160313A,0.0435315,0.117,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160313A,85.6857005,0.201,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160314A,3.252701833,0.303,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160314A,0.173025917,0.321,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160314A,1.33365675,0.12,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160314A,7.345078,0.132,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160314A,92.20039925,0.207,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160314A,10.431659,0.372,0,Non-Detection,0.726,2016,TRUE,FALSE
GRB 160321A,3.081010833,0.375,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160321A,0.042891,0.246,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160321A,1.195897417,0.327,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160321A,8.000870833,0.3,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160321A,10.01965442,0.42,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160321A,73.79746167,0.363,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160327A,65.44794883,0.115876401,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160327A,3.557330833,0.114,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160327A,10.44749692,0.096,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160327A,8.403783417,0.096,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160327A,0.368147917,0.111,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160327A,1.55655475,0.081,0,Non-Detection,4.99,2016,TRUE,FALSE
GRB 160408A,7.479613333,0.291,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160408A,11.52202775,0.105,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160408A,55.44273033,0.12,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160408A,1.50777025,0.09,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160408A,0.3450665,0.156,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160408A,55.37959367,0.168,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160410A,6.645261583,0.126,0,Non-Detection,1.717,2016,TRUE,FALSE
GRB 160410A,4.674960667,0.21,0,Non-Detection,1.717,2016,TRUE,FALSE
GRB 160410A,9.758268,0.183,0,Non-Detection,1.717,2016,TRUE,FALSE
GRB 160410A,50.49519333,0.147,0,Non-Detection,1.717,2016,TRUE,FALSE
GRB 160410A,12.6032535,0.192,0,Non-Detection,1.717,2016,TRUE,FALSE
GRB 160417A,7.502408,0.183,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160417A,3.486048,0.225,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160417A,11.59605092,0.204,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160417A,51.52684717,0.264,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160417A,0.398319417,0.819,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160417A,1.628201333,0.201,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,7.091407417,0.156,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,10.08806658,0.072,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,3.008837417,0.192,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,1.07627425,0.072,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,0.042734917,1.287,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160504A,92.7928675,0.132,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160509A,87.60557692,0.102,0,Non-Detection,1.17,2016,TRUE,FALSE
GRB 160509A,16.8371995,0.15,0,Non-Detection,1.17,2016,TRUE,FALSE
GRB 160509A,13.87413067,0.141,0,Non-Detection,1.17,2016,TRUE,FALSE
GRB 160519A,19.57186083,0.153,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,0.346122917,0.135,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,7.4896605,0.09,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,3.605868917,0.075,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,1.488394917,0.06,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,28.40585325,0.102,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,22.42709167,0.135,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,10.48701233,0.075,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160519A,77.32260558,0.165,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521A,13.45497225,0.108,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521A,76.32882808,0.108,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521A,3.471451917,0.348859603,0.032830526,Detection,Unknown,2016,FALSE,FALSE
GRB 160521A,6.372533,0.12,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521B,13.57978933,0.165,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521B,77.39153875,0.225,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521B,6.496410917,0.12,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160521B,3.5967355,0.196894833,0.031457145,Detection,Unknown,2016,FALSE,FALSE
GRB 160525B,6.2973,0.147,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160525B,0.166251333,0.165,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160525B,75.15044983,0.105,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160525B,1.276332333,0.087,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160525B,3.276405917,0.087,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160601A,0.163823417,0.474,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160601A,1.336303167,0.141,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160601A,3.336032917,0.105,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160601A,66.15866192,0.159,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160601A,10.33631758,0.354,0,Non-Detection,Unknown,2016,TRUE,FALSE
GRB 160623A,206.35367,0.450527,0.12845,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,1.93836,5.280244,0.1021,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,3.9381,6.704169,0.18049,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,5.89697,7.842144,0.257048,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,6.85427,7.064538,0.219236,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,7.89635,6.145196,0.188215,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,8.89639,5.654274,0.148832,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,9.87877,4.761409,0.14631,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,11.89636,3.191411,0.144383,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,34.8152,1.773731,0.073,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,36.8137,1.5323,0.102802,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,38.81379,1.464888,0.0709,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,40.81386,1.154594,0.102217,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,42.85515,1.365174,0.0655,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,47.81225,0.971206,0.0612,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,50.81426,1.030652,0.0635,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,54.81338,0.7833,0.0774,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,57.79307,0.682537,0.0655,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,60.81362,0.708921,0.0647,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,63.81288,0.674507,0.065,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,66.81303,0.844893,0.137614,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,74.81263,0.690375,0.0602,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,78.68745,0.704192,0.0576,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,82.6881,0.774,0,Non-Detection,0.367,2016,TRUE,TRUE
GRB 160623A,86.68776,0.659454,0.0598,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,90.73067,0.394255,0.0556,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,94.64586,0.66127,0.0609,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,99.64758,0.470131,0.0324,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,106.64612,0.404712,0.0868,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,113.64571,0.359722,0.0317,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,120.64721,0.301917,0.0286,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,128.56147,0.406086,0.0328,Detection,0.367,2016,FALSE,TRUE
GRB 160623A,134.5437,0.428233,0.0459,Detection,0.367,2016,FALSE,TRUE
